borough;numfloors;LAT;LONG;coordinates 
MN;10.0;40.7942272;-73.9402107;40.7942272, -73.9402107
BK;7.0;40.7049324;-73.9402186;40.7049324, -73.9402186
QN;11.0;40.7586033;-73.9402318;40.7586033, -73.9402318
BK;7.0;40.7080587;-73.9402375;40.7080587, -73.9402375
BK;7.0;40.6796393;-73.9402413;40.6796393, -73.9402413
MN;7.0;40.8410494;-73.9402481;40.8410494, -73.9402481
QN;20.0;40.7501028;-73.9402575;40.7501028, -73.9402575
BK;7.0;40.705248;-73.9402688;40.705248, -73.9402688
MN;8.0;40.7995219;-73.9402926;40.7995219, -73.9402926
MN;12.0;40.8260469;-73.9402977;40.8260469, -73.9402977
BK;7.0;40.7124997;-73.9403092;40.7124997, -73.9403092
QN;11.0;40.7517717;-73.9403174;40.7517717, -73.9403174
BK;7.0;40.7055692;-73.9403227;40.7055692, -73.9403227
MN;7.0;40.8207084;-73.9403242;40.8207084, -73.9403242
QN;13.0;40.7489034;-73.9403452;40.7489034, -73.9403452
BK;7.0;40.7007686;-73.9403666;40.7007686, -73.9403666
QN;12.0;40.7512145;-73.9403684;40.7512145, -73.9403684
MN;7.0;40.8182876;-73.9403805;40.8182876, -73.9403805
MN;7.0;40.8417467;-73.9403993;40.8417467, -73.9403993
QN;17.0;40.7526528;-73.9403996;40.7526528, -73.9403996
MN;9.0;40.7929126;-73.9404069;40.7929126, -73.9404069
MN;8.0;40.7987644;-73.9404161;40.7987644, -73.9404161
QN;13.0;40.748876;-73.9404282;40.748876, -73.9404282
MN;7.0;40.8083325;-73.9404328;40.8083325, -73.9404328
MN;13.0;40.7860371;-73.9404419;40.7860371, -73.9404419
MN;12.0;40.8011441;-73.9404717;40.8011441, -73.9404717
QN;8.0;40.7491835;-73.9405182;40.7491835, -73.9405182
BK;7.0;40.7159308;-73.9405262;40.7159308, -73.9405262
QN;9.0;40.7483875;-73.9405586;40.7483875, -73.9405586
QN;12.0;40.7521726;-73.9406274;40.7521726, -73.9406274
MN;8.0;40.8044324;-73.9406314;40.8044324, -73.9406314
QN;11.0;40.750125;-73.9406581;40.750125, -73.9406581
QN;7.0;40.7534352;-73.9406624;40.7534352, -73.9406624
QN;18.0;40.7498094;-73.9406656;40.7498094, -73.9406656
MN;9.0;40.7936017;-73.9406663;40.7936017, -73.9406663
QN;15.0;40.7467737;-73.9407224;40.7467737, -73.9407224
QN;11.0;40.752491;-73.9407246;40.752491, -73.9407246
MN;18.0;40.8003483;-73.9407325;40.8003483, -73.9407325
MN;12.0;40.8404349;-73.9407474;40.8404349, -73.9407474
MN;7.0;40.7994672;-73.9407477;40.7994672, -73.9407477
MN;20.0;40.7907747;-73.9407772;40.7907747, -73.9407772
MN;7.0;40.805072;-73.9407969;40.805072, -73.9407969
QN;8.0;40.7482998;-73.9408005;40.7482998, -73.9408005
BK;7.0;40.6923534;-73.9408105;40.6923534, -73.9408105
MN;7.0;40.8089613;-73.9408296;40.8089613, -73.9408296
BK;7.0;40.6950597;-73.9408333;40.6950597, -73.9408333
BK;7.0;40.7050507;-73.9408461;40.7050507, -73.9408461
BK;7.0;40.7057369;-73.9408527;40.7057369, -73.9408527
MN;8.0;40.7989485;-73.9408782;40.7989485, -73.9408782
QN;9.0;40.7523292;-73.9408907;40.7523292, -73.9408907
QN;49.0;40.7473667;-73.9408915;40.7473667, -73.9408915
MN;7.0;40.8247105;-73.9408987;40.8247105, -73.9408987
QN;11.0;40.7461672;-73.9408998;40.7461672, -73.9408998
BK;9.0;40.657245;-73.9409029;40.657245, -73.9409029
MN;10.0;40.8387662;-73.9409296;40.8387662, -73.9409296
QN;15.0;40.7471114;-73.9409315;40.7471114, -73.9409315
BK;8.0;40.6786818;-73.9409452;40.6786818, -73.9409452
MN;8.0;40.8235989;-73.9409575;40.8235989, -73.9409575
MN;12.0;40.8252622;-73.9409633;40.8252622, -73.9409633
MN;16.0;40.8127134;-73.9409635;40.8127134, -73.9409635
MN;7.0;40.794439;-73.9409978;40.794439, -73.9409978
MN;9.0;40.7887794;-73.9410389;40.7887794, -73.9410389
QN;22.0;40.7504573;-73.9410692;40.7504573, -73.9410692
BK;7.0;40.6708016;-73.9410819;40.6708016, -73.9410819
QN;10.0;40.7558453;-73.9410825;40.7558453, -73.9410825
QN;10.0;40.7535507;-73.9410846;40.7535507, -73.9410846
MN;7.0;40.8074491;-73.9411019;40.8074491, -73.9411019
BK;7.0;40.7152861;-73.9411039;40.7152861, -73.9411039
QN;27.0;40.7478745;-73.9411076;40.7478745, -73.9411076
MN;9.0;40.7997199;-73.9411123;40.7997199, -73.9411123
MN;7.0;40.7944885;-73.9411133;40.7944885, -73.9411133
MN;7.0;40.8029971;-73.9411203;40.8029971, -73.9411203
MN;20.0;40.8204096;-73.9411338;40.8204096, -73.9411338
QN;9.0;40.7491207;-73.9411643;40.7491207, -73.9411643
QN;21.0;40.7518133;-73.9411691;40.7518133, -73.9411691
MN;11.0;40.7885956;-73.9411727;40.7885956, -73.9411727
BK;8.0;40.7015211;-73.9411882;40.7015211, -73.9411882
MN;7.0;40.8073283;-73.9411923;40.8073283, -73.9411923
MN;7.0;40.8053384;-73.9412157;40.8053384, -73.9412157
MN;21.0;40.8196247;-73.9412175;40.8196247, -73.9412175
MN;19.0;40.8520919;-73.9412286;40.8520919, -73.9412286
MN;7.0;40.7945379;-73.9412325;40.7945379, -73.9412325
BK;7.0;40.707760;-73.9412332;40.707760, -73.9412332
MN;7.0;40.8371717;-73.9412454;40.8371717, -73.9412454
QN;13.0;40.750268;-73.9412463;40.750268, -73.9412463
QN;9.0;40.7481381;-73.9412517;40.7481381, -73.9412517
QN;33.0;40.7464034;-73.9412533;40.7464034, -73.9412533
MN;10.0;40.7895069;-73.9412947;40.7895069, -73.9412947
BK;7.0;40.7049631;-73.9413331;40.7049631, -73.9413331
QN;9.0;40.750161;-73.9413438;40.750161, -73.9413438
QN;10.0;40.7560266;-73.9413459;40.7560266, -73.9413459
MN;7.0;40.8054044;-73.9413746;40.8054044, -73.9413746
MN;8.0;40.7941016;-73.9413809;40.7941016, -73.9413809
MN;8.0;40.8364224;-73.9413942;40.8364224, -73.9413942
MN;11.0;40.8246147;-73.9414119;40.8246147, -73.9414119
QN;10.0;40.7566606;-73.9414355;40.7566606, -73.9414355
QN;7.0;40.7500623;-73.9414377;40.7500623, -73.9414377
MN;9.0;40.8444315;-73.9414631;40.8444315, -73.9414631
MN;13.0;40.7864301;-73.9415069;40.7864301, -73.9415069
QN;27.0;40.7466286;-73.9415274;40.7466286, -73.9415274
BK;8.0;40.7129724;-73.9415352;40.7129724, -73.9415352
BK;7.0;40.7212562;-73.9415713;40.7212562, -73.9415713
BK;7.0;40.6333301;-73.9415798;40.6333301, -73.9415798
MN;16.0;40.8139076;-73.9415839;40.8139076, -73.9415839
MN;9.0;40.8054951;-73.9415949;40.8054951, -73.9415949
QN;9.0;40.7569627;-73.9415977;40.7569627, -73.9415977
MN;7.0;40.8174895;-73.9415988;40.8174895, -73.9415988
MN;22.0;40.8406961;-73.9416362;40.8406961, -73.9416362
MN;7.0;40.8188235;-73.9416373;40.8188235, -73.9416373
BK;7.0;40.7159753;-73.9416408;40.7159753, -73.9416408
QN;9.0;40.7486982;-73.9416555;40.7486982, -73.9416555
QN;8.0;40.7498236;-73.9416581;40.7498236, -73.9416581
QN;14.0;40.7470926;-73.9416641;40.7470926, -73.9416641
BK;7.0;40.6618786;-73.9417026;40.6618786, -73.9417026
BK;7.0;40.7047849;-73.9417336;40.7047849, -73.9417336
MN;9.0;40.8032582;-73.9417377;40.8032582, -73.9417377
QN;27.0;40.7467907;-73.9417438;40.7467907, -73.9417438
MN;8.0;40.8437483;-73.9417456;40.8437483, -73.9417456
MN;11.0;40.7896992;-73.9417459;40.7896992, -73.9417459
QN;8.0;40.7457312;-73.9417555;40.7457312, -73.9417555
MN;22.0;40.8321683;-73.9417557;40.8321683, -73.9417557
BK;7.0;40.6014823;-73.9417589;40.6014823, -73.9417589
QN;9.0;40.748981;-73.9417852;40.748981, -73.9417852
MN;7.0;40.823915;-73.9418063;40.823915, -73.9418063
BK;14.0;40.6913521;-73.9418499;40.6913521, -73.9418499
MN;8.0;40.7900698;-73.9418576;40.7900698, -73.9418576
BK;8.0;40.7115865;-73.9418611;40.7115865, -73.9418611
MN;7.0;40.8184421;-73.9419195;40.8184421, -73.9419195
BK;8.0;40.7137933;-73.9419277;40.7137933, -73.9419277
BK;7.0;40.705054;-73.9419317;40.705054, -73.9419317
MN;13.0;40.7858759;-73.9419335;40.7858759, -73.9419335
MN;7.0;40.7897789;-73.9419373;40.7897789, -73.9419373
MN;7.0;40.7990946;-73.9419942;40.7990946, -73.9419942
MN;8.0;40.7703846;-73.9420011;40.7703846, -73.9420011
BK;7.0;40.705485;-73.9420287;40.705485, -73.9420287
BK;12.0;40.697215;-73.9420359;40.697215, -73.9420359
MN;8.0;40.8167102;-73.9420511;40.8167102, -73.9420511
QN;17.0;40.7648046;-73.9420746;40.7648046, -73.9420746
QN;15.0;40.7598037;-73.9420789;40.7598037, -73.9420789
MN;13.0;40.8333021;-73.9421125;40.8333021, -73.9421125
QN;10.0;40.7492612;-73.9421206;40.7492612, -73.9421206
QN;13.0;40.7583106;-73.9421921;40.7583106, -73.9421921
MN;7.0;40.8348117;-73.9422124;40.8348117, -73.9422124
QN;9.0;40.7464533;-73.9422313;40.7464533, -73.9422313
MN;18.0;40.7942832;-73.9422367;40.7942832, -73.9422367
MN;14.0;40.7963884;-73.9422457;40.7963884, -73.9422457
MN;12.0;40.8309582;-73.9422663;40.8309582, -73.9422663
MN;21.0;40.8216975;-73.9422779;40.8216975, -73.9422779
BK;19.0;40.7061686;-73.9423022;40.7061686, -73.9423022
QN;44.0;40.7505815;-73.9423071;40.7505815, -73.9423071
BK;7.0;40.6403159;-73.9423268;40.6403159, -73.9423268
QN;9.0;40.7569081;-73.9423341;40.7569081, -73.9423341
QN;9.0;40.7536803;-73.9423441;40.7536803, -73.9423441
QN;8.0;40.7580088;-73.9423476;40.7580088, -73.9423476
QN;50.0;40.7476693;-73.9423493;40.7476693, -73.9423493
MN;8.0;40.787663;-73.9423761;40.787663, -73.9423761
QN;18.0;40.7481771;-73.9424174;40.7481771, -73.9424174
MN;7.0;40.8108724;-73.9424282;40.8108724, -73.9424282
BK;7.0;40.6797585;-73.9424296;40.6797585, -73.9424296
MN;21.0;40.8209647;-73.9424592;40.8209647, -73.9424592
MN;7.0;40.8290425;-73.9424595;40.8290425, -73.9424595
QN;20.0;40.7466675;-73.9424837;40.7466675, -73.9424837
QN;8.0;40.7578771;-73.9424849;40.7578771, -73.9424849
MN;06.Mai;40.8327753;-73.9425068;40.8327753, -73.9425068
MN;17.0;40.842692;-73.9425814;40.842692, -73.9425814
BK;10.0;40.7187534;-73.9425908;40.7187534, -73.9425908
MN;7.0;40.8261276;-73.9426138;40.8261276, -73.9426138
QN;16.0;40.7565844;-73.9426376;40.7565844, -73.9426376
MN;15.0;40.8447588;-73.9426917;40.8447588, -73.9426917
BK;9.0;40.6995155;-73.9427119;40.6995155, -73.9427119
MN;21.0;40.8202375;-73.9427164;40.8202375, -73.9427164
MN;7.0;40.8227078;-73.9427359;40.8227078, -73.9427359
QN;35.0;40.7503264;-73.9427368;40.7503264, -73.9427368
QN;11.0;40.7466677;-73.9427724;40.7466677, -73.9427724
BK;7.0;40.7028449;-73.9427812;40.7028449, -73.9427812
MN;7.0;40.7955186;-73.9427882;40.7955186, -73.9427882
BK;12.0;40.7188551;-73.9428071;40.7188551, -73.9428071
MN;10.0;40.8462767;-73.9428169;40.8462767, -73.9428169
MN;9.0;40.7935671;-73.9428296;40.7935671, -73.9428296
MN;20.0;40.831060;-73.9428552;40.831060, -73.9428552
QN;41.0;40.7486796;-73.9428573;40.7486796, -73.9428573
MN;16.0;40.8421157;-73.9428674;40.8421157, -73.9428674
MN;7.0;40.8397168;-73.9428839;40.8397168, -73.9428839
MN;9.0;40.8021197;-73.9429234;40.8021197, -73.9429234
QN;11.0;40.7566312;-73.9429768;40.7566312, -73.9429768
MN;11.0;40.8147016;-73.9430066;40.8147016, -73.9430066
MN;7.0;40.8169385;-73.9430119;40.8169385, -73.9430119
MN;31.0;40.8447809;-73.9430278;40.8447809, -73.9430278
BK;8.0;40.6716479;-73.9430351;40.6716479, -73.9430351
MN;10.0;40.8393244;-73.9430469;40.8393244, -73.9430469
MN;20.0;40.7917722;-73.9430623;40.7917722, -73.9430623
MN;7.0;40.8060749;-73.9430645;40.8060749, -73.9430645
MN;14.0;40.7846633;-73.9430756;40.7846633, -73.9430756
MN;12.0;40.8103787;-73.9430789;40.8103787, -73.9430789
MN;7.0;40.8252276;-73.9431023;40.8252276, -73.9431023
MN;7.0;40.809849;-73.9431046;40.809849, -73.9431046
MN;15.0;40.8320894;-73.9431109;40.8320894, -73.9431109
BK;8.0;40.7149028;-73.9431207;40.7149028, -73.9431207
MN;8.0;40.7985874;-73.9431323;40.7985874, -73.9431323
MN;7.0;40.7871912;-73.9431637;40.7871912, -73.9431637
QN;8.0;40.7526624;-73.9431679;40.7526624, -73.9431679
MN;7.0;40.8272725;-73.9431765;40.8272725, -73.9431765
BK;7.0;40.6345441;-73.9431784;40.6345441, -73.9431784
MN;7.0;40.7863651;-73.9431861;40.7863651, -73.9431861
BK;8.0;40.7026639;-73.9432069;40.7026639, -73.9432069
MN;16.0;40.7843395;-73.9432095;40.7843395, -73.9432095
QN;13.0;40.7586981;-73.9432313;40.7586981, -73.9432313
MN;8.0;40.7906496;-73.9432402;40.7906496, -73.9432402
MN;9.0;40.7880284;-73.9432461;40.7880284, -73.9432461
QN;9.0;40.7571446;-73.9432471;40.7571446, -73.9432471
MN;10.0;40.8114986;-73.9432477;40.8114986, -73.9432477
MN;7.0;40.827783;-73.9432555;40.827783, -73.9432555
MN;8.0;40.7870568;-73.9432722;40.7870568, -73.9432722
BK;7.0;40.6925331;-73.9432913;40.6925331, -73.9432913
MN;11.0;40.8433675;-73.9432928;40.8433675, -73.9432928
MN;7.0;40.8347876;-73.9433182;40.8347876, -73.9433182
MN;31.0;40.8439192;-73.9433249;40.8439192, -73.9433249
QN;16.0;40.7484658;-73.9433303;40.7484658, -73.9433303
MN;11.0;40.8429915;-73.9433437;40.8429915, -73.9433437
MN;8.0;40.8083175;-73.9433444;40.8083175, -73.9433444
MN;9.0;40.7939214;-73.9433566;40.7939214, -73.9433566
MN;9.0;40.8014502;-73.9434116;40.8014502, -73.9434116
MN;8.0;40.7946378;-73.9434174;40.7946378, -73.9434174
QN;16.0;40.7584842;-73.9434337;40.7584842, -73.9434337
MN;7.0;40.8273632;-73.9434365;40.8273632, -73.9434365
QN;9.0;40.757378;-73.9434454;40.757378, -73.9434454
MN;8.0;40.8199085;-73.9434465;40.8199085, -73.9434465
MN;8.0;40.7949809;-73.9434604;40.7949809, -73.9434604
MN;14.0;40.8412679;-73.9434609;40.8412679, -73.9434609
BK;11.0;40.6797562;-73.9434752;40.6797562, -73.9434752
BK;7.0;40.7033173;-73.9434769;40.7033173, -73.9434769
MN;19.0;40.842396;-73.9435033;40.842396, -73.9435033
BK;7.0;40.7067291;-73.9435389;40.7067291, -73.9435389
MN;14.0;40.7973222;-73.9435524;40.7973222, -73.9435524
QN;10.0;40.7449691;-73.9435534;40.7449691, -73.9435534
MN;7.0;40.7904632;-73.9435582;40.7904632, -73.9435582
MN;8.0;40.8232269;-73.9435593;40.8232269, -73.9435593
MN;10.0;40.8370274;-73.9435837;40.8370274, -73.9435837
BK;7.0;40.7063311;-73.9435969;40.7063311, -73.9435969
BK;7.0;40.6368581;-73.9436052;40.6368581, -73.9436052
MN;10.0;40.8365416;-73.9436167;40.8365416, -73.9436167
QN;9.0;40.7419471;-73.9436173;40.7419471, -73.9436173
BK;7.0;40.7007374;-73.9437099;40.7007374, -73.9437099
QN;15.0;40.7478512;-73.9437278;40.7478512, -73.9437278
BK;7.0;40.7040558;-73.9437287;40.7040558, -73.9437287
MN;20.0;40.8214979;-73.9437414;40.8214979, -73.9437414
MN;12.0;40.7882977;-73.9437442;40.7882977, -73.9437442
BK;9.0;40.6988627;-73.9437764;40.6988627, -73.9437764
MN;8.0;40.8197303;-73.9437863;40.8197303, -73.9437863
MN;10.0;40.8362974;-73.9437976;40.8362974, -73.9437976
MN;8.0;40.8106453;-73.9438373;40.8106453, -73.9438373
MN;8.0;40.8008603;-73.9438419;40.8008603, -73.9438419
BK;7.0;40.6630325;-73.9438462;40.6630325, -73.9438462
BK;7.0;40.6956514;-73.9438873;40.6956514, -73.9438873
QN;16.0;40.758037;-73.9439249;40.758037, -73.9439249
MN;7.0;40.8064871;-73.9439419;40.8064871, -73.9439419
MN;8.0;40.8016426;-73.9439713;40.8016426, -73.9439713
QN;67.0;40.7487598;-73.9439833;40.7487598, -73.9439833
MN;7.0;40.7960269;-73.9439941;40.7960269, -73.9439941
MN;22.0;40.7767287;-73.9440139;40.7767287, -73.9440139
BK;7.0;40.7032682;-73.9440143;40.7032682, -73.9440143
MN;7.0;40.8209765;-73.9440526;40.8209765, -73.9440526
QN;49.0;40.7470581;-73.9440641;40.7470581, -73.9440641
MN;14.0;40.824122;-73.9440933;40.824122, -73.9440933
MN;15.0;40.8075247;-73.9441108;40.8075247, -73.9441108
BK;8.0;40.6344814;-73.9441116;40.6344814, -73.9441116
MN;7.0;40.7906967;-73.9441141;40.7906967, -73.9441141
BK;7.0;40.7039791;-73.9441183;40.7039791, -73.9441183
QN;15.0;40.7446455;-73.9441744;40.7446455, -73.9441744
BK;9.0;40.680344;-73.9441958;40.680344, -73.9441958
MN;8.0;40.839992;-73.9442353;40.839992, -73.9442353
MN;7.0;40.7961451;-73.9442685;40.7961451, -73.9442685
BK;7.0;40.7113572;-73.9443285;40.7113572, -73.9443285
MN;11.0;40.7892916;-73.9443789;40.7892916, -73.9443789
QN;7.0;40.7494819;-73.9443833;40.7494819, -73.9443833
BK;7.0;40.7184689;-73.9443875;40.7184689, -73.9443875
MN;7.0;40.8282639;-73.9444042;40.8282639, -73.9444042
MN;06.Mai;40.8136538;-73.9444055;40.8136538, -73.9444055
MN;19.0;40.7760839;-73.9444333;40.7760839, -73.9444333
QN;10.0;40.7444151;-73.9444417;40.7444151, -73.9444417
MN;30.0;40.8027655;-73.9444507;40.8027655, -73.9444507
QN;67.0;40.7479613;-73.9444567;40.7479613, -73.9444567
BK;8.0;40.5856764;-73.9444729;40.5856764, -73.9444729
MN;17.0;40.807039;-73.9444797;40.807039, -73.9444797
BK;7.0;40.6881859;-73.9444813;40.6881859, -73.9444813
MN;36.0;40.7802176;-73.9445418;40.7802176, -73.9445418
MN;10.0;40.833693;-73.9445875;40.833693, -73.9445875
BK;Jun.25;40.6346463;-73.9446015;40.6346463, -73.9446015
MN;8.0;40.8235651;-73.9446393;40.8235651, -73.9446393
MN;10.0;40.7869944;-73.9446697;40.7869944, -73.9446697
BK;7.0;40.6941586;-73.9446999;40.6941586, -73.9446999
MN;7.0;40.7992743;-73.9447137;40.7992743, -73.9447137
QN;8.0;40.7581499;-73.9447406;40.7581499, -73.9447406
MN;10.0;40.7860173;-73.9447428;40.7860173, -73.9447428
QN;25.0;40.7451783;-73.9447442;40.7451783, -73.9447442
BK;7.0;40.6803717;-73.9447798;40.6803717, -73.9447798
BK;7.0;40.6624538;-73.9448163;40.6624538, -73.9448163
MN;37.0;40.779559;-73.9448709;40.779559, -73.9448709
MN;8.0;40.812891;-73.9449047;40.812891, -73.9449047
QN;9.0;40.7457932;-73.9449566;40.7457932, -73.9449566
MN;14.0;40.785054;-73.9449602;40.785054, -73.9449602
MN;7.0;40.8069185;-73.9449602;40.8069185, -73.9449602
MN;16.0;40.7729085;-73.9449955;40.7729085, -73.9449955
MN;8.0;40.8002982;-73.9450018;40.8002982, -73.9450018
BK;8.0;40.7118378;-73.9450027;40.7118378, -73.9450027
BK;7.0;40.695619;-73.9450088;40.695619, -73.9450088
MN;8.0;40.8020384;-73.9450112;40.8020384, -73.9450112
MN;24.0;40.7816176;-73.9450208;40.7816176, -73.9450208
MN;7.0;40.819020;-73.9450658;40.819020, -73.9450658
MN;7.0;40.803183;-73.9450897;40.803183, -73.9450897
QN;17.0;40.745387;-73.9450977;40.745387, -73.9450977
BK;7.0;40.6331506;-73.9450999;40.6331506, -73.9450999
MN;14.0;40.7891739;-73.9451013;40.7891739, -73.9451013
MN;9.0;40.8352276;-73.9451103;40.8352276, -73.9451103
MN;7.0;40.7953605;-73.9451251;40.7953605, -73.9451251
BK;16.0;40.6969585;-73.9451484;40.6969585, -73.9451484
BK;7.0;40.6613753;-73.9451848;40.6613753, -73.9451848
MN;8.0;40.8188499;-73.9451888;40.8188499, -73.9451888
MN;10.0;40.7780468;-73.9452007;40.7780468, -73.9452007
BK;7.0;40.7142067;-73.9452063;40.7142067, -73.9452063
MN;19.0;40.7980477;-73.9452384;40.7980477, -73.9452384
MN;16.0;40.7748409;-73.9452467;40.7748409, -73.9452467
BK;7.0;40.6407208;-73.9452595;40.6407208, -73.9452595
BK;7.0;40.7022203;-73.9452667;40.7022203, -73.9452667
MN;7.0;40.8138271;-73.9452869;40.8138271, -73.9452869
BK;21.0;40.7045863;-73.9452972;40.7045863, -73.9452972
MN;15.0;40.7731859;-73.9453058;40.7731859, -73.9453058
MN;21.0;40.7755958;-73.9453508;40.7755958, -73.9453508
MN;7.0;40.8055353;-73.9453551;40.8055353, -73.9453551
MN;7.0;40.8219543;-73.9453741;40.8219543, -73.9453741
MN;7.0;40.799733;-73.9453743;40.799733, -73.9453743
BK;8.0;40.7024537;-73.9453819;40.7024537, -73.9453819
MN;10.0;40.7832207;-73.9453987;40.7832207, -73.9453987
MN;18.0;40.794787;-73.9454072;40.794787, -73.9454072
MN;25.0;40.7807093;-73.9454152;40.7807093, -73.9454152
BK;8.0;40.7161144;-73.9454356;40.7161144, -73.9454356
MN;8.0;40.8212324;-73.9454397;40.8212324, -73.9454397
MN;7.0;40.8054146;-73.9454419;40.8054146, -73.9454419
MN;8.0;40.800551;-73.9454603;40.800551, -73.9454603
BK;7.0;40.6366559;-73.9454646;40.6366559, -73.9454646
BK;14.0;40.6303127;-73.9454733;40.6303127, -73.9454733
MN;8.0;40.8121612;-73.9454941;40.8121612, -73.9454941
MN;12.0;40.7724641;-73.9454978;40.7724641, -73.9454978
QN;48.0;40.744745;-73.9455096;40.744745, -73.9455096
MN;15.0;40.7749426;-73.9455354;40.7749426, -73.9455354
MN;14.0;40.7733617;-73.9455367;40.7733617, -73.9455367
BK;7.0;40.6576288;-73.9455411;40.6576288, -73.9455411
MN;8.0;40.8024119;-73.9455888;40.8024119, -73.9455888
MN;15.0;40.7729994;-73.9455948;40.7729994, -73.9455948
MN;7.0;40.8067129;-73.9455961;40.8067129, -73.9455961
MN;17.0;40.7746627;-73.9456259;40.7746627, -73.9456259
BK;10.0;40.7160898;-73.9456665;40.7160898, -73.9456665
BK;16.0;40.6585951;-73.9456809;40.6585951, -73.9456809
MN;07.Mai;40.779746;-73.9457012;40.779746, -73.9457012
BK;7.0;40.6939533;-73.9457206;40.6939533, -73.9457206
MN;7.0;40.783037;-73.9457346;40.783037, -73.9457346
MN;20.0;40.7722749;-73.9458048;40.7722749, -73.9458048
MN;21.0;40.775747;-73.9458453;40.775747, -73.9458453
MN;29.0;40.7822657;-73.9458472;40.7822657, -73.9458472
MN;18.0;40.7941834;-73.9458484;40.7941834, -73.9458484
MN;14.0;40.7742511;-73.9458754;40.7742511, -73.9458754
MN;15.0;40.7750883;-73.9458819;40.7750883, -73.9458819
MN;7.0;40.8116371;-73.9458992;40.8116371, -73.9458992
QN;7.0;40.7415036;-73.9459525;40.7415036, -73.9459525
MN;8.0;40.8347696;-73.9459707;40.8347696, -73.9459707
MN;33.0;40.7783189;-73.9459804;40.7783189, -73.9459804
BK;7.0;40.6419454;-73.9460332;40.6419454, -73.9460332
MN;8.0;40.7790682;-73.9460448;40.7790682, -73.9460448
MN;11.0;40.7959703;-73.9460455;40.7959703, -73.9460455
MN;9.0;40.8024478;-73.9460511;40.8024478, -73.9460511
BK;7.0;40.6331977;-73.9460582;40.6331977, -73.9460582
MN;15.0;40.7967718;-73.9460593;40.7967718, -73.9460593
MN;20.0;40.772544;-73.9460645;40.772544, -73.9460645
MN;7.0;40.8292995;-73.9460799;40.8292995, -73.9460799
MN;14.0;40.7876099;-73.9460884;40.7876099, -73.9460884
MN;7.0;40.8045448;-73.9460892;40.8045448, -73.9460892
BK;7.0;40.718176;-73.9460977;40.718176, -73.9460977
MN;10.0;40.7785907;-73.9460993;40.7785907, -73.9460993
QN;8.0;40.7475861;-73.9461136;40.7475861, -73.9461136
MN;21.0;40.7766968;-73.9461261;40.7766968, -73.9461261
MN;21.0;40.7735733;-73.9461359;40.7735733, -73.9461359
BK;7.0;40.6146869;-73.9461488;40.6146869, -73.9461488
MN;7.0;40.830982;-73.9461978;40.830982, -73.9461978
QN;11.0;40.7458953;-73.9462305;40.7458953, -73.9462305
BK;8.0;40.7017404;-73.9462408;40.7017404, -73.9462408
MN;7.0;40.8293654;-73.9462425;40.8293654, -73.9462425
MN;8.0;40.7791507;-73.9462433;40.7791507, -73.9462433
MN;32.0;40.7817801;-73.9462556;40.7817801, -73.9462556
MN;7.0;40.8036831;-73.9462596;40.8036831, -73.9462596
MN;21.0;40.8018743;-73.9462936;40.8018743, -73.9462936
MN;16.0;40.7752696;-73.9463114;40.7752696, -73.9463114
MN;33.0;40.7777097;-73.9463311;40.7777097, -73.9463311
BK;7.0;40.7005383;-73.9463356;40.7005383, -73.9463356
MN;8.0;40.7916694;-73.9463416;40.7916694, -73.9463416
MN;9.0;40.8025742;-73.9463508;40.8025742, -73.9463508
BK;7.0;40.7183655;-73.9463537;40.7183655, -73.9463537
MN;15.0;40.7719732;-73.9463538;40.7719732, -73.9463538
MN;16.0;40.7836246;-73.9463589;40.7836246, -73.9463589
MN;32.0;40.7803996;-73.9464012;40.7803996, -73.9464012
MN;20.0;40.7733401;-73.9464394;40.7733401, -73.9464394
MN;9.0;40.7959128;-73.9464429;40.7959128, -73.9464429
MN;8.0;40.8001425;-73.9464431;40.8001425, -73.9464431
MN;15.0;40.7936814;-73.9464447;40.7936814, -73.9464447
MN;25.0;40.7759833;-73.9464697;40.7759833, -73.9464697
BK;11.0;40.6537729;-73.9464705;40.6537729, -73.9464705
